gyroscope-icm20690,invensense,2020-02-18_14-18-28.815_865914035260724
timestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
172061308,3,6.806784E-4,0.044593163,1.2001058
172061310,3,-3.6651915E-4,0.045657814,1.2011704
172061312,3,-3.6651915E-4,0.046722464,1.2022351
172061314,3,-3.6651915E-4,0.046722464,1.2032998
172061316,3,-3.6651915E-4,0.046722464,1.2022351
172061318,3,6.806784E-4,0.046722464,1.2022351
172061320,3,6.806784E-4,0.044593163,1.2022351
172061322,3,6.806784E-4,0.044593163,1.2032998
172061324,3,-3.6651915E-4,0.045657814,1.2043644
172061326,3,-3.6651915E-4,0.044593163,1.2032998
172061328,3,6.806784E-4,0.045657814,1.2043644
172061330,3,0.0017453292,0.044593163,1.2054291
172061332,3,6.806784E-4,0.044593163,1.2054291
172061334,3,6.806784E-4,0.044593163,1.2043644
172061336,3,6.806784E-4,0.044593163,1.2043644
172061338,3,-3.6651915E-4,0.044593163,1.2054291
172061340,3,-0.0024958209,0.045657814,1.2075584
172061342,3,-0.00143117,0.044593163,1.2064937
172061344,3,-3.6651915E-4,0.044593163,1.2075584
172061346,3,-0.00143117,0.043528512,1.208623
172061348,3,-0.00143117,0.044593163,1.2096877
172061350,3,-3.6651915E-4,0.045657814,1.2096877
172061352,3,6.806784E-4,0.047787115,1.2096877
172061354,3,-3.6651915E-4,0.047787115,1.2107524
172061356,3,-3.6651915E-4,0.047787115,1.2107524
172061358,3,-0.00143117,0.047787115,1.2096877
172061360,3,-3.6651915E-4,0.045657814,1.2128817
172061362,3,6.806784E-4,0.046722464,1.2139463
172061364,3,0.0017453292,0.048851766,1.211817
172061366,3,6.806784E-4,0.047787115,1.2128817
172061368,3,6.806784E-4,0.047787115,1.2139463
172061370,3,0.0017453292,0.047787115,1.2139463
172061372,3,6.806784E-4,0.046722464,1.211817
172061374,3,6.806784E-4,0.048851766,1.215011
172061376,3,0.0017453292,0.048851766,1.215011
172061378,3,0.0028099802,0.046722464,1.2171402
172061380,3,0.003874631,0.046722464,1.2160757
172061382,3,0.003874631,0.050981067,1.2160757
172061384,3,0.003874631,0.047787115,1.2182049
172061386,3,0.004939282,0.047787115,1.2171402
172061388,3,0.004939282,0.049916416,1.2171402
172061390,3,0.004939282,0.045657814,1.2182049
172061392,3,0.004939282,0.045657814,1.2182049
172061394,3,0.0028099802,0.047787115,1.2203342
172061396,3,0.0028099802,0.047787115,1.2192695
172061398,3,0.0017453292,0.048851766,1.2192695
172061400,3,0.0028099802,0.047787115,1.2203342
172061402,3,0.0028099802,0.047787115,1.2213988
172061404,3,0.004939282,0.047787115,1.2213988
172061406,3,0.004939282,0.047787115,1.2213988
172061408,3,0.003874631,0.048851766,1.2235281
172061410,3,0.004939282,0.046722464,1.2235281
172061412,3,0.0028099802,0.046722464,1.2245928
172061414,3,0.004939282,0.047787115,1.2245928
172061416,3,0.003874631,0.047787115,1.2245928
172061418,3,0.004939282,0.047787115,1.2235281
172061420,3,0.003874631,0.044593163,1.2256575
172061422,3,6.806784E-4,0.045657814,1.2277868
172061424,3,0.0017453292,0.046722464,1.2267221
172061426,3,6.806784E-4,0.046722464,1.2267221
172061428,3,0.0017453292,0.046722464,1.2288514
172061430,3,6.806784E-4,0.045657814,1.2299161
172061432,3,0.0028099802,0.047787115,1.2288514
172061434,3,6.806784E-4,0.045657814,1.2299161
172061436,3,-3.6651915E-4,0.046722464,1.2309808
172061438,3,0.0028099802,0.047787115,1.2288514
172061440,3,0.0017453292,0.046722464,1.2299161
172061442,3,0.0017453292,0.045657814,1.2320454
172061444,3,0.0028099802,0.049916416,1.2320454
172061446,3,0.0028099802,0.049916416,1.2331101
172061448,3,0.003874631,0.050981067,1.2320454
172061450,3,0.0017453292,0.047787115,1.2331101
172061452,3,6.806784E-4,0.046722464,1.2341747
172061454,3,0.0017453292,0.045657814,1.2341747
172061456,3,0.0017453292,0.045657814,1.2341747
172061458,3,0.0017453292,0.043528512,1.2331101
172061460,3,6.806784E-4,0.044593163,1.2352393
172061462,3,6.806784E-4,0.04246386,1.2352393
172061464,3,0.0017453292,0.046722464,1.2352393
172061466,3,0.0017453292,0.047787115,1.2352393
172061468,3,6.806784E-4,0.047787115,1.2373686
172061470,3,0.0028099802,0.047787115,1.2363039
172061472,3,6.806784E-4,0.047787115,1.2363039
172061474,3,0.0017453292,0.049916416,1.2384332
172061476,3,0.0017453292,0.048851766,1.2373686
172061478,3,0.0017453292,0.046722464,1.2373686
172061480,3,0.0017453292,0.046722464,1.2394979
172061482,3,0.0017453292,0.044593163,1.2394979
172061484,3,6.806784E-4,0.045657814,1.2405626
172061486,3,6.806784E-4,0.045657814,1.2394979
172061488,3,0.0017453292,0.047787115,1.2394979
172061490,3,6.806784E-4,0.047787115,1.2416272
172061492,3,0.0017453292,0.048851766,1.2405626
172061494,3,6.806784E-4,0.050981067,1.2426919
172061496,3,0.0017453292,0.050981067,1.2437565
172061498,3,6.806784E-4,0.050981067,1.2426919
172061500,3,0.0017453292,0.049916416,1.2416272
172061502,3,-3.6651915E-4,0.049916416,1.2437565
172061504,3,0.0028099802,0.048851766,1.2448212
172061506,3,0.0017453292,0.048851766,1.2437565
172061508,3,0.0017453292,0.046722464,1.2448212
172061510,3,0.0028099802,0.046722464,1.2448212
172061512,3,0.0017453292,0.047787115,1.2469505
172061514,3,0.0028099802,0.047787115,1.2448212
172061516,3,0.0028099802,0.047787115,1.2458858
172061518,3,0.0028099802,0.049916416,1.2490798
172061520,3,0.0028099802,0.050981067,1.2490798
172061522,3,0.0017453292,0.048851766,1.2480152
172061524,3,0.0017453292,0.047787115,1.2480152
172061526,3,0.0028099802,0.047787115,1.2480152
172061528,3,0.004939282,0.050981067,1.2501445
172061530,3,0.003874631,0.047787115,1.2512091
172061532,3,0.003874631,0.047787115,1.2512091
172061534,3,0.003874631,0.047787115,1.2512091
172061536,3,0.0028099802,0.045657814,1.2512091
172061538,3,0.0028099802,0.048851766,1.2512091
172061540,3,0.004939282,0.049916416,1.2522737
172061542,3,0.004939282,0.047787115,1.2522737
172061544,3,0.003874631,0.048851766,1.2522737
172061546,3,0.0028099802,0.048851766,1.2522737
172061548,3,0.0028099802,0.049916416,1.2533383
172061550,3,0.0028099802,0.046722464,1.254403
172061552,3,0.0028099802,0.045657814,1.254403
172061554,3,0.0028099802,0.046722464,1.2533383
172061556,3,0.003874631,0.045657814,1.2533383
172061558,3,0.0017453292,0.048851766,1.2554677
172061560,3,0.0017453292,0.048851766,1.2565323
172061562,3,0.0017453292,0.048851766,1.2554677
172061564,3,0.0017453292,0.048851766,1.2554677
172061566,3,6.806784E-4,0.048851766,1.2565323
172061568,3,6.806784E-4,0.048851766,1.257597
172061570,3,-3.6651915E-4,0.047787115,1.257597
172061572,3,-3.6651915E-4,0.048851766,1.2586616
172061574,3,-3.6651915E-4,0.043528512,1.2586616
172061576,3,6.806784E-4,0.045657814,1.2597263
172061578,3,6.806784E-4,0.048851766,1.2586616
172061580,3,6.806784E-4,0.048851766,1.2597263
172061582,3,6.806784E-4,0.047787115,1.2586616
172061584,3,-0.00143117,0.046722464,1.2618556
172061586,3,-0.00143117,0.047787115,1.2618556
172061588,3,-3.6651915E-4,0.048851766,1.260791
172061590,3,6.806784E-4,0.048851766,1.2629203
172061592,3,-0.00143117,0.048851766,1.2629203
172061594,3,-3.6651915E-4,0.047787115,1.260791
172061596,3,-3.6651915E-4,0.048851766,1.2629203
172061598,3,-3.6651915E-4,0.047787115,1.2629203
172061600,3,6.806784E-4,0.049916416,1.2629203
172061602,3,-3.6651915E-4,0.049916416,1.2629203
172061604,3,-3.6651915E-4,0.044593163,1.2639849
172061606,3,-3.6651915E-4,0.044593163,1.2639849
172061608,3,0.0017453292,0.047787115,1.2639849
172061610,3,-3.6651915E-4,0.047787115,1.2639849
172061612,3,6.806784E-4,0.047787115,1.2650496
172061614,3,6.806784E-4,0.050981067,1.2650496
172061616,3,0.0017453292,0.049916416,1.2650496
172061618,3,0.0017453292,0.050981067,1.2650496
172061620,3,0.0017453292,0.052045718,1.2682436
172061622,3,6.806784E-4,0.05311037,1.2682436
172061624,3,0.003874631,0.049916416,1.2682436
172061626,3,0.003874631,0.049916416,1.2682436
172061628,3,0.003874631,0.047787115,1.2693081
172061630,3,0.0028099802,0.046722464,1.2682436
172061632,3,0.0017453292,0.047787115,1.2703727
172061634,3,0.0028099802,0.048851766,1.2693081
172061636,3,0.003874631,0.047787115,1.2703727
172061638,3,0.003874631,0.048851766,1.2714374
172061640,3,0.0028099802,0.048851766,1.2714374
172061642,3,0.0028099802,0.049916416,1.2735667
172061644,3,0.0017453292,0.048851766,1.2725021
172061646,3,0.0017453292,0.049916416,1.2735667
172061648,3,6.806784E-4,0.048851766,1.2735667
172061650,3,0.0028099802,0.048851766,1.2714374
172061652,3,0.0017453292,0.052045718,1.2725021
172061654,3,6.806784E-4,0.050981067,1.275696
172061656,3,-3.6651915E-4,0.048851766,1.275696
172061658,3,0.0017453292,0.047787115,1.2735667
172061660,3,0.0017453292,0.049916416,1.275696
172061662,3,0.0028099802,0.049916416,1.2778254
172061664,3,0.0017453292,0.048851766,1.2767607
172061666,3,0.0017453292,0.047787115,1.2767607
172061668,3,0.0017453292,0.047787115,1.2746314
172061670,3,0.003874631,0.048851766,1.2778254
172061672,3,0.0028099802,0.049916416,1.2778254
172061674,3,0.0028099802,0.048851766,1.2778254
172061676,3,0.0028099802,0.048851766,1.27889
172061678,3,6.806784E-4,0.049916416,1.2799547
172061680,3,0.0028099802,0.050981067,1.27889
172061682,3,0.003874631,0.050981067,1.2778254
172061684,3,6.806784E-4,0.048851766,1.2799547
172061686,3,6.806784E-4,0.049916416,1.27889
172061688,3,0.0028099802,0.050981067,1.2799547
172061690,3,0.0028099802,0.052045718,1.282084
172061692,3,6.806784E-4,0.050981067,1.2810193
172061694,3,-3.6651915E-4,0.052045718,1.2810193
172061696,3,6.806784E-4,0.050981067,1.282084
172061698,3,-3.6651915E-4,0.048851766,1.2810193
172061700,3,-3.6651915E-4,0.047787115,1.282084
172061702,3,0.0028099802,0.048851766,1.2831486
172061704,3,6.806784E-4,0.05311037,1.2842133
172061706,3,6.806784E-4,0.048851766,1.2842133
172061708,3,6.806784E-4,0.048851766,1.2842133
172061710,3,0.0028099802,0.050981067,1.2842133
172061712,3,6.806784E-4,0.052045718,1.285278
172061714,3,0.0028099802,0.050981067,1.2842133
172061716,3,0.0017453292,0.052045718,1.2842133
172061718,3,0.0028099802,0.048851766,1.2831486
172061720,3,0.0017453292,0.050981067,1.2842133
172061722,3,6.806784E-4,0.045657814,1.2842133
172061724,3,6.806784E-4,0.046722464,1.2863425
172061726,3,6.806784E-4,0.045657814,1.2874072
172061728,3,0.0017453292,0.047787115,1.2863425
172061730,3,0.0028099802,0.047787115,1.2874072
172061732,3,0.003874631,0.047787115,1.2874072
172061734,3,0.0028099802,0.050981067,1.2884718
172061736,3,0.003874631,0.049916416,1.2884718
172061738,3,0.003874631,0.052045718,1.2884718
172061740,3,0.0028099802,0.052045718,1.2895365
172061742,3,0.0017453292,0.05311037,1.2884718
172061744,3,-3.6651915E-4,0.052045718,1.2895365
172061746,3,6.806784E-4,0.050981067,1.2874072
172061748,3,0.0028099802,0.048851766,1.2884718
172061750,3,6.806784E-4,0.047787115,1.2895365
172061752,3,0.0017453292,0.047787115,1.2916658
172061754,3,0.003874631,0.050981067,1.2927305
172061756,3,0.003874631,0.049916416,1.2916658
172061758,3,0.0028099802,0.049916416,1.2916658
172061760,3,0.0028099802,0.052045718,1.2916658
172061762,3,0.0028099802,0.05311037,1.2927305
172061764,3,0.0028099802,0.05311037,1.2916658
172061766,3,0.0017453292,0.05311037,1.2916658
172061768,3,6.806784E-4,0.05417502,1.2927305
172061770,3,6.806784E-4,0.05417502,1.2916658
172061772,3,6.806784E-4,0.05523967,1.2948598
172061774,3,0.0017453292,0.05417502,1.2948598
172061776,3,-3.6651915E-4,0.05417502,1.2937951
172061778,3,-0.00143117,0.052045718,1.2937951
172061780,3,6.806784E-4,0.05311037,1.2948598
172061782,3,6.806784E-4,0.05311037,1.2948598
172061784,3,6.806784E-4,0.05311037,1.2959244
172061786,3,-3.6651915E-4,0.052045718,1.2948598
172061788,3,-3.6651915E-4,0.05311037,1.2948598
172061790,3,-0.00143117,0.05630432,1.2969891
172061792,3,-0.00143117,0.05630432,1.2959244
172061794,3,6.806784E-4,0.05630432,1.2980537
172061796,3,-3.6651915E-4,0.052045718,1.2969891
172061798,3,-0.0024958209,0.05417502,1.2969891
172061800,3,-3.6651915E-4,0.050981067,1.2980537
172061802,3,6.806784E-4,0.049916416,1.2980537
172061804,3,6.806784E-4,0.049916416,1.2991184
172061806,3,6.806784E-4,0.049916416,1.2980537
172061808,3,0.0017453292,0.049916416,1.300183
172061810,3,0.0017453292,0.048851766,1.2980537
172061812,3,0.0028099802,0.047787115,1.300183
172061814,3,0.003874631,0.049916416,1.300183
172061816,3,0.0017453292,0.048851766,1.2991184
172061818,3,6.806784E-4,0.052045718,1.2969891
172061820,3,-3.6651915E-4,0.050981067,1.2969891
172061822,3,-3.6651915E-4,0.048851766,1.2991184
172061824,3,6.806784E-4,0.048851766,1.2991184
172061826,3,0.0017453292,0.048851766,1.2991184
172061828,3,6.806784E-4,0.048851766,1.2991184
172061830,3,0.0028099802,0.048851766,1.3012477
172061832,3,0.0028099802,0.049916416,1.3012477
172061834,3,0.004939282,0.050981067,1.3012477
172061836,3,0.0060039326,0.050981067,1.3023124
172061838,3,0.004939282,0.052045718,1.3023124
172061840,3,0.003874631,0.049916416,1.300183
172061842,3,0.0017453292,0.049916416,1.3023124
172061844,3,0.0017453292,0.050981067,1.303377
172061846,3,0.0028099802,0.048851766,1.3012477
172061848,3,-0.00143117,0.048851766,1.303377
172061850,3,-3.6651915E-4,0.049916416,1.3055062
172061852,3,-3.6651915E-4,0.049916416,1.3044416
172061854,3,0.003874631,0.045657814,1.3044416
172061856,3,0.0028099802,0.045657814,1.3044416
172061858,3,0.004939282,0.047787115,1.303377
172061860,3,0.0060039326,0.047787115,1.303377
172061862,3,0.0060039326,0.047787115,1.303377
172061864,3,0.004939282,0.046722464,1.303377
172061866,3,0.003874631,0.049916416,1.303377
172061868,3,0.003874631,0.050981067,1.303377
172061870,3,0.0028099802,0.052045718,1.3044416
172061872,3,6.806784E-4,0.050981067,1.3044416
172061874,3,-0.0024958209,0.050981067,1.303377
172061876,3,-0.0035604716,0.048851766,1.303377
172061878,3,-0.00143117,0.047787115,1.303377
172061880,3,6.806784E-4,0.048851766,1.303377
172061882,3,0.0017453292,0.049916416,1.3044416
172061884,3,0.0028099802,0.049916416,1.3055062
172061886,3,0.004939282,0.050981067,1.3065709
172061888,3,0.0060039326,0.050981067,1.3055062
172061890,3,0.004939282,0.050981067,1.3065709
172061892,3,0.0070685833,0.049916416,1.3076355
172061894,3,0.0017453292,0.049916416,1.3065709
172061896,3,0.0028099802,0.047787115,1.303377
172061898,3,0.0017453292,0.047787115,1.3044416
172061900,3,-3.6651915E-4,0.046722464,1.3055062
172061902,3,-3.6651915E-4,0.047787115,1.3055062
172061904,3,-3.6651915E-4,0.046722464,1.3065709
172061906,3,6.806784E-4,0.049916416,1.3044416
172061908,3,0.0017453292,0.048851766,1.3055062
172061910,3,0.0028099802,0.047787115,1.3055062
172061912,3,0.004939282,0.047787115,1.3076355
172061914,3,0.0060039326,0.049916416,1.3065709
172061916,3,0.004939282,0.047787115,1.3055062
172061918,3,0.004939282,0.047787115,1.3055062
172061920,3,0.003874631,0.048851766,1.3076355
172061922,3,0.003874631,0.050981067,1.3076355
172061924,3,-0.0024958209,0.049916416,1.3065709
172061926,3,-0.0024958209,0.047787115,1.3055062
172061928,3,-0.00143117,0.048851766,1.3044416
172061930,3,-0.0035604716,0.048851766,1.3055062
172061932,3,-3.6651915E-4,0.050981067,1.3076355
172061934,3,-0.00143117,0.050981067,1.3076355
172061936,3,6.806784E-4,0.050981067,1.3076355
172061938,3,0.0028099802,0.052045718,1.3055062
172061940,3,0.003874631,0.05630432,1.3065709
172061942,3,0.0028099802,0.05523967,1.3076355
172061944,3,0.003874631,0.05630432,1.3065709
172061946,3,0.0017453292,0.05630432,1.3076355
172061948,3,0.0017453292,0.05523967,1.3065709
172061950,3,6.806784E-4,0.05311037,1.3055062
172061952,3,-3.6651915E-4,0.05417502,1.3055062
172061954,3,-0.00143117,0.049916416,1.3065709
172061956,3,-0.00143117,0.049916416,1.3055062
172061958,3,-3.6651915E-4,0.047787115,1.3055062
172061960,3,6.806784E-4,0.049916416,1.3044416
172061962,3,0.0017453292,0.050981067,1.3055062
172061964,3,0.004939282,0.05311037,1.3076355
172061966,3,0.004939282,0.05311037,1.3065709
172061968,3,0.0060039326,0.05417502,1.3044416
172061970,3,0.003874631,0.05523967,1.3055062
172061972,3,0.0028099802,0.058433622,1.3076355
172061974,3,-3.6651915E-4,0.05523967,1.3076355
172061976,3,6.806784E-4,0.05630432,1.3087002
172061978,3,6.806784E-4,0.05523967,1.3065709
172061980,3,-0.0024958209,0.05417502,1.3065709
172061982,3,-3.6651915E-4,0.05417502,1.3065709
172061984,3,0.0017453292,0.05417502,1.3055062
172061986,3,0.0017453292,0.05523967,1.3065709
172061988,3,0.003874631,0.058433622,1.3097649
172061990,3,0.004939282,0.05630432,1.3065709
172061992,3,0.0060039326,0.05630432,1.3087002
172061994,3,0.0070685833,0.060562924,1.3076355
172061996,3,0.0070685833,0.059498273,1.3087002
172061998,3,0.0060039326,0.058433622,1.3076355
172062000,3,0.0017453292,0.058433622,1.3076355
172062002,3,6.806784E-4,0.058433622,1.3065709
172062004,3,-0.00143117,0.05736897,1.3055062
172062006,3,-3.6651915E-4,0.05736897,1.3065709
172062008,3,-3.6651915E-4,0.05417502,1.3065709
172062010,3,0.0017453292,0.052045718,1.3065709
172062012,3,6.806784E-4,0.05417502,1.3065709
172062014,3,0.004939282,0.05523967,1.3076355
172062016,3,0.0060039326,0.05523967,1.3087002
172062018,3,0.0060039326,0.05630432,1.3065709
172062020,3,0.0060039326,0.05630432,1.3087002
172062022,3,0.004939282,0.05630432,1.3087002
172062024,3,0.0028099802,0.05736897,1.3087002
172062026,3,0.003874631,0.058433622,1.3097649
172062028,3,0.0017453292,0.05736897,1.3097649
172062030,3,6.806784E-4,0.05630432,1.3097649
172062032,3,0.0017453292,0.05736897,1.3097649
172062034,3,0.0017453292,0.058433622,1.3097649
172062036,3,0.0017453292,0.058433622,1.3097649
172062038,3,6.806784E-4,0.05736897,1.3108295
172062040,3,0.003874631,0.05736897,1.3118942
172062042,3,0.004939282,0.058433622,1.3129588
172062044,3,0.003874631,0.05736897,1.3118942
172062046,3,0.003874631,0.05736897,1.3129588
172062048,3,0.004939282,0.05736897,1.3129588
172062050,3,0.003874631,0.05523967,1.3108295
172062052,3,0.0028099802,0.05523967,1.3118942
172062054,3,6.806784E-4,0.05311037,1.3129588
172062056,3,6.806784E-4,0.05417502,1.3129588
172062058,3,-0.00143117,0.05417502,1.3118942
172062060,3,0.0017453292,0.05311037,1.3118942
172062062,3,-3.6651915E-4,0.05523967,1.3129588
172062064,3,6.806784E-4,0.05311037,1.3129588
172062066,3,6.806784E-4,0.05311037,1.3129588
172062068,3,0.0028099802,0.050981067,1.3150882
172062070,3,0.0028099802,0.049916416,1.3140235
172062072,3,0.0017453292,0.049916416,1.3161528
172062074,3,6.806784E-4,0.050981067,1.3150882
172062076,3,6.806784E-4,0.050981067,1.3150882
172062078,3,0.0017453292,0.05311037,1.3150882
172062080,3,6.806784E-4,0.05311037,1.3161528
172062082,3,6.806784E-4,0.052045718,1.3161528
172062084,3,-0.00143117,0.05630432,1.3150882
172062086,3,-0.0024958209,0.05523967,1.3150882
172062088,3,-0.00143117,0.05523967,1.3150882
172062090,3,-0.00143117,0.05417502,1.3182821
172062092,3,-0.00143117,0.050981067,1.3182821
172062094,3,-3.6651915E-4,0.048851766,1.3182821
172062096,3,-3.6651915E-4,0.048851766,1.3193468
172062098,3,0.0017453292,0.046722464,1.3182821
172062100,3,0.0017453292,0.047787115,1.3182821
172062102,3,6.806784E-4,0.050981067,1.3182821
172062104,3,6.806784E-4,0.049916416,1.3172175
172062106,3,6.806784E-4,0.050981067,1.3172175
172062108,3,6.806784E-4,0.049916416,1.3182821
172062110,3,6.806784E-4,0.052045718,1.3182821
172062112,3,-0.00143117,0.050981067,1.3193468
172062114,3,-3.6651915E-4,0.050981067,1.3193468
172062116,3,-3.6651915E-4,0.050981067,1.3204114
172062118,3,-3.6651915E-4,0.049916416,1.3225406
172062120,3,6.806784E-4,0.047787115,1.3204114
172062122,3,0.003874631,0.048851766,1.321476
172062124,3,0.003874631,0.047787115,1.3204114
172062126,3,0.004939282,0.047787115,1.321476
172062128,3,0.004939282,0.050981067,1.321476
172062130,3,0.003874631,0.052045718,1.321476
172062132,3,0.0017453292,0.052045718,1.3204114
172062134,3,0.0017453292,0.048851766,1.3225406
172062136,3,0.0028099802,0.049916416,1.3236053
172062138,3,6.806784E-4,0.047787115,1.3236053
172062140,3,6.806784E-4,0.047787115,1.32467
172062142,3,0.0017453292,0.047787115,1.3236053
172062144,3,0.0028099802,0.049916416,1.3236053
172062146,3,0.003874631,0.048851766,1.32467
172062148,3,0.004939282,0.049916416,1.3236053
172062150,3,0.003874631,0.050981067,1.3236053
172062152,3,0.0060039326,0.052045718,1.3236053
172062154,3,0.008133234,0.049916416,1.3236053
172062156,3,0.0060039326,0.049916416,1.3236053
172062158,3,0.0070685833,0.046722464,1.3225406
172062160,3,0.0070685833,0.043528512,1.3236053
172062162,3,0.004939282,0.04246386,1.3225406
172062164,3,0.003874631,0.043528512,1.3236053
172062166,3,0.0028099802,0.044593163,1.3236053
172062168,3,0.003874631,0.044593163,1.3225406
172062170,3,0.004939282,0.046722464,1.32467
172062172,3,0.004939282,0.052045718,1.32467
172062174,3,0.0070685833,0.05311037,1.32467
172062176,3,0.0060039326,0.05417502,1.3236053
172062178,3,0.0028099802,0.05311037,1.3236053
172062180,3,0.004939282,0.05311037,1.3225406
172062182,3,0.004939282,0.05311037,1.3257346
172062184,3,0.003874631,0.050981067,1.3267993
172062186,3,0.003874631,0.050981067,1.3257346
172062188,3,0.003874631,0.049916416,1.3257346
172062190,3,0.003874631,0.048851766,1.3267993
172062192,3,0.003874631,0.047787115,1.32467
172062194,3,0.003874631,0.049916416,1.32467
172062196,3,0.0028099802,0.050981067,1.3236053
172062198,3,0.0028099802,0.052045718,1.3236053
172062200,3,0.0028099802,0.049916416,1.32467
172062202,3,0.0028099802,0.049916416,1.32467
172062204,3,6.806784E-4,0.050981067,1.3236053
172062206,3,0.0017453292,0.052045718,1.32467
172062208,3,-3.6651915E-4,0.052045718,1.3257346
172062210,3,-0.00143117,0.050981067,1.3257346
172062212,3,0.0017453292,0.049916416,1.32467
172062214,3,0.003874631,0.049916416,1.32467
172062216,3,0.0028099802,0.050981067,1.3236053
172062218,3,6.806784E-4,0.049916416,1.3236053
172062220,3,0.0017453292,0.047787115,1.3257346
172062222,3,0.003874631,0.049916416,1.3257346
172062224,3,0.0017453292,0.049916416,1.3257346
172062226,3,0.0017453292,0.049916416,1.3257346
172062228,3,0.0017453292,0.049916416,1.32467
172062230,3,6.806784E-4,0.052045718,1.3236053
172062232,3,6.806784E-4,0.05311037,1.3257346
172062234,3,0.0017453292,0.052045718,1.32467
172062236,3,6.806784E-4,0.052045718,1.3236053
172062238,3,6.806784E-4,0.052045718,1.3257346
172062240,3,6.806784E-4,0.052045718,1.3257346
172062242,3,-3.6651915E-4,0.05417502,1.3257346
172062244,3,0.0017453292,0.05417502,1.3257346
172062246,3,6.806784E-4,0.05417502,1.32467
172062248,3,0.0017453292,0.05417502,1.3236053
172062250,3,0.003874631,0.05417502,1.3257346
172062252,3,0.0028099802,0.05311037,1.32467
172062254,3,-3.6651915E-4,0.05311037,1.32467
172062256,3,6.806784E-4,0.05311037,1.32467
172062258,3,6.806784E-4,0.050981067,1.3257346
172062260,3,6.806784E-4,0.05417502,1.3236053
172062262,3,6.806784E-4,0.05417502,1.3236053
172062264,3,6.806784E-4,0.05311037,1.3257346
172062266,3,6.806784E-4,0.052045718,1.3236053
172062268,3,0.0017453292,0.05417502,1.32467
172062270,3,0.0028099802,0.05630432,1.3267993
172062272,3,0.0017453292,0.05523967,1.32467
172062274,3,0.0060039326,0.05523967,1.3257346
172062276,3,0.004939282,0.05523967,1.3257346
172062278,3,0.0017453292,0.05630432,1.3257346
172062280,3,0.0028099802,0.05736897,1.3267993
172062282,3,0.0028099802,0.05630432,1.32467
172062284,3,0.0017453292,0.05736897,1.32467
172062286,3,6.806784E-4,0.05736897,1.3257346
172062288,3,-0.0024958209,0.05523967,1.3257346
172062290,3,6.806784E-4,0.05736897,1.3257346
172062292,3,0.0017453292,0.058433622,1.3278639
172062294,3,6.806784E-4,0.05736897,1.3267993
172062296,3,0.0017453292,0.05736897,1.3257346
172062298,3,0.003874631,0.05736897,1.3257346
172062300,3,0.0060039326,0.05523967,1.3278639
172062302,3,0.0060039326,0.05630432,1.3289286
172062304,3,0.0028099802,0.05736897,1.3267993
172062306,3,0.004939282,0.05736897,1.3267993
172062308,3,0.0060039326,0.05736897,1.3267993
172062310,3,0.0028099802,0.05630432,1.3267993
172062312,3,0.0028099802,0.05736897,1.3278639
172062314,3,0.0017453292,0.058433622,1.3278639
172062316,3,6.806784E-4,0.05630432,1.3278639
172062318,3,6.806784E-4,0.05523967,1.3278639
172062320,3,0.004939282,0.05736897,1.3289286
172062322,3,0.003874631,0.05630432,1.3278639
172062324,3,0.004939282,0.05736897,1.3289286
172062326,3,0.0060039326,0.05736897,1.3289286
172062328,3,0.003874631,0.05523967,1.3278639
172062330,3,0.0070685833,0.05523967,1.3278639
172062332,3,0.004939282,0.058433622,1.3299932
172062334,3,0.004939282,0.05736897,1.3278639
172062336,3,0.004939282,0.05736897,1.3267993
172062338,3,0.0028099802,0.05417502,1.3278639
172062340,3,0.0017453292,0.05523967,1.3289286
172062342,3,0.0017453292,0.05736897,1.3299932
172062344,3,0.004939282,0.05630432,1.3289286
172062346,3,0.0028099802,0.05736897,1.3289286
172062348,3,0.0028099802,0.058433622,1.3310579
172062350,3,0.0028099802,0.05630432,1.3299932
172062352,3,0.003874631,0.05630432,1.3289286
172062354,3,0.0028099802,0.05736897,1.3310579
172062356,3,0.0028099802,0.05736897,1.3310579
172062358,3,0.004939282,0.05523967,1.3310579
172062360,3,0.0028099802,0.05311037,1.3310579
172062362,3,0.0028099802,0.052045718,1.3321226
172062364,3,6.806784E-4,0.052045718,1.3321226
172062366,3,6.806784E-4,0.05311037,1.3321226
172062368,3,6.806784E-4,0.052045718,1.3331872
172062370,3,6.806784E-4,0.05311037,1.3321226
172062372,3,0.0028099802,0.052045718,1.3331872
172062374,3,0.0017453292,0.05311037,1.3321226
172062376,3,6.806784E-4,0.05417502,1.3321226
172062378,3,0.0028099802,0.05736897,1.3342519
172062380,3,0.003874631,0.05630432,1.3342519
172062382,3,0.003874631,0.05630432,1.3342519
172062384,3,0.0017453292,0.05523967,1.3342519
172062386,3,6.806784E-4,0.05523967,1.3331872
172062388,3,6.806784E-4,0.05417502,1.3353165
172062390,3,0.0017453292,0.050981067,1.3342519
172062392,3,-3.6651915E-4,0.052045718,1.3342519
172062394,3,-3.6651915E-4,0.05311037,1.3331872
172062396,3,6.806784E-4,0.050981067,1.3331872
172062398,3,-3.6651915E-4,0.049916416,1.3342519
172062400,3,6.806784E-4,0.05311037,1.3353165
172062402,3,6.806784E-4,0.052045718,1.3342519
172062404,3,0.0028099802,0.049916416,1.3363812
172062406,3,0.0028099802,0.049916416,1.3363812
