accelerometer-icm20690,invensense,2020-02-18_14-18-28.815_865914035260724
timestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2]
172060509,3,-0.038307227,0.23942018,9.77792
172060511,3,-0.05746084,0.23942018,9.77792
172060513,3,-0.05746084,0.23942018,9.768343
172060515,3,-0.05746084,0.24899697,9.768343
172060517,3,-0.05746084,0.24899697,9.768343
172060519,3,-0.05746084,0.24899697,9.768343
172060521,3,-0.05746084,0.24899697,9.77792
172060523,3,-0.05746084,0.24899697,9.787497
172060525,3,-0.05746084,0.2681506,9.797073
172060527,3,-0.05746084,0.2681506,9.797073
172060529,3,-0.05746084,0.2681506,9.797073
172060531,3,-0.05746084,0.2681506,9.797073
172060533,3,-0.047884032,0.2681506,9.797073
172060535,3,-0.047884032,0.2681506,9.797073
172060537,3,-0.038307227,0.2681506,9.797073
172060539,3,-0.038307227,0.2681506,9.787497
172060541,3,-0.02873042,0.2681506,9.787497
172060543,3,-0.019153614,0.2681506,9.787497
172060545,3,0.0,0.24899697,9.787497
172060547,3,0.0,0.24899697,9.787497
172060549,3,0.0,0.23942018,9.77792
172060551,3,0.0,0.22984336,9.77792
172060553,3,0.0,0.22984336,9.77792
172060555,3,0.0,0.22984336,9.77792
172060557,3,0.0,0.22026655,9.77792
172060559,3,0.0,0.22026655,9.77792
172060561,3,0.0,0.20111294,9.77792
172060563,3,0.0,0.20111294,9.787497
172060565,3,0.0,0.20111294,9.787497
172060567,3,0.0,0.19153613,9.787497
172060569,3,0.0,0.19153613,9.787497
172060571,3,0.0,0.18195933,9.787497
172060573,3,0.0,0.18195933,9.787497
172060575,3,0.0,0.18195933,9.787497
172060577,3,0.009576807,0.17238252,9.787497
172060579,3,0.009576807,0.17238252,9.787497
172060581,3,0.019153614,0.17238252,9.787497
172060583,3,0.02873042,0.17238252,9.787497
172060585,3,0.038307227,0.17238252,9.787497
172060587,3,0.038307227,0.18195933,9.787497
172060589,3,0.038307227,0.18195933,9.787497
172060591,3,0.038307227,0.18195933,9.787497
172060593,3,0.047884032,0.18195933,9.787497
172060595,3,0.047884032,0.18195933,9.787497
172060597,3,0.047884032,0.18195933,9.787497
172060599,3,0.047884032,0.18195933,9.787497
172060601,3,0.047884032,0.18195933,9.787497
172060603,3,0.047884032,0.18195933,9.787497
172060605,3,0.047884032,0.18195933,9.787497
172060607,3,0.047884032,0.18195933,9.787497
172060609,3,0.047884032,0.18195933,9.787497
172060611,3,0.047884032,0.18195933,9.787497
172060613,3,0.047884032,0.18195933,9.787497
172060615,3,0.047884032,0.18195933,9.787497
172060617,3,0.047884032,0.18195933,9.787497
172060619,3,0.038307227,0.18195933,9.787497
172060621,3,0.02873042,0.18195933,9.787497
172060623,3,0.02873042,0.18195933,9.787497
172060625,3,0.019153614,0.17238252,9.787497
172060627,3,0.019153614,0.15322891,9.797073
172060629,3,0.0,0.15322891,9.797073
172060631,3,0.0,0.15322891,9.797073
172060633,3,0.0,0.15322891,9.80665
172060635,3,0.0,0.15322891,9.80665
172060637,3,0.0,0.15322891,9.80665
172060639,3,0.0,0.1340753,9.80665
172060641,3,0.0,0.1436521,9.80665
172060643,3,0.0,0.1436521,9.80665
172060645,3,0.0,0.1436521,9.80665
172060647,3,0.0,0.1436521,9.80665
172060649,3,0.0,0.1436521,9.797073
172060651,3,0.0,0.1436521,9.797073
172060653,3,0.0,0.1436521,9.787497
172060655,3,0.0,0.1436521,9.787497
172060657,3,0.0,0.15322891,9.787497
172060659,3,0.0,0.16280572,9.787497
172060661,3,0.0,0.16280572,9.797073
172060663,3,0.0,0.16280572,9.797073
172060665,3,0.0,0.16280572,9.797073
172060667,3,0.0,0.16280572,9.797073
172060669,3,0.0,0.17238252,9.797073
172060671,3,0.0,0.19153613,9.797073
172060673,3,0.0,0.19153613,9.797073
172060675,3,0.0,0.19153613,9.787497
172060677,3,0.0,0.20111294,9.768343
172060679,3,0.009576807,0.20111294,9.758766
172060681,3,0.019153614,0.21068975,9.758766
172060683,3,0.009576807,0.21068975,9.758766
172060685,3,0.009576807,0.21068975,9.768343
172060687,3,0.0,0.21068975,9.77792
172060689,3,0.0,0.20111294,9.787497
172060691,3,0.0,0.20111294,9.797073
172060693,3,0.0,0.18195933,9.80665
172060695,3,0.0,0.17238252,9.825804
172060697,3,0.0,0.17238252,9.835381
172060699,3,0.0,0.17238252,9.825804
172060701,3,0.0,0.17238252,9.80665
172060703,3,0.0,0.17238252,9.787497
172060705,3,0.019153614,0.17238252,9.787497
172060707,3,0.019153614,0.17238252,9.787497
172060709,3,0.038307227,0.16280572,9.768343
172060711,3,0.047884032,0.16280572,9.768343
172060713,3,0.047884032,0.16280572,9.768343
172060715,3,0.047884032,0.16280572,9.768343
172060717,3,0.047884032,0.16280572,9.768343
172060719,3,0.06703765,0.16280572,9.787497
172060721,3,0.06703765,0.1436521,9.797073
172060723,3,0.076614454,0.12449849,9.816227
172060725,3,0.076614454,0.11492168,9.816227
172060727,3,0.076614454,0.11492168,9.816227
172060729,3,0.076614454,0.11492168,9.816227
172060731,3,0.076614454,0.11492168,9.797073
172060733,3,0.076614454,0.11492168,9.77792
172060735,3,0.076614454,0.12449849,9.768343
172060737,3,0.076614454,0.1436521,9.768343
172060739,3,0.076614454,0.15322891,9.768343
172060741,3,0.076614454,0.15322891,9.768343
172060743,3,0.076614454,0.15322891,9.787497
172060745,3,0.076614454,0.15322891,9.797073
172060747,3,0.076614454,0.15322891,9.797073
172060749,3,0.076614454,0.15322891,9.80665
172060751,3,0.076614454,0.15322891,9.80665
172060753,3,0.076614454,0.15322891,9.80665
172060755,3,0.06703765,0.15322891,9.80665
172060757,3,0.06703765,0.17238252,9.80665
172060759,3,0.06703765,0.18195933,9.797073
172060761,3,0.05746084,0.19153613,9.797073
172060763,3,0.05746084,0.20111294,9.77792
172060765,3,0.05746084,0.20111294,9.77792
172060767,3,0.047884032,0.20111294,9.77792
172060769,3,0.038307227,0.20111294,9.77792
172060771,3,0.038307227,0.20111294,9.77792
172060773,3,0.038307227,0.18195933,9.787497
172060775,3,0.038307227,0.17238252,9.797073
172060777,3,0.038307227,0.17238252,9.816227
172060779,3,0.038307227,0.17238252,9.816227
172060781,3,0.038307227,0.16280572,9.816227
172060783,3,0.038307227,0.16280572,9.816227
172060785,3,0.038307227,0.16280572,9.816227
172060787,3,0.02873042,0.16280572,9.816227
172060789,3,0.019153614,0.16280572,9.816227
172060791,3,0.019153614,0.15322891,9.816227
172060793,3,0.019153614,0.15322891,9.80665
172060795,3,0.009576807,0.1436521,9.797073
172060797,3,0.009576807,0.1436521,9.797073
172060799,3,0.009576807,0.1340753,9.797073
172060801,3,0.009576807,0.1340753,9.797073
172060803,3,0.0,0.12449849,9.797073
172060805,3,0.0,0.11492168,9.797073
172060807,3,0.0,0.11492168,9.797073
172060809,3,0.0,0.11492168,9.797073
172060811,3,0.0,0.11492168,9.797073
172060813,3,0.0,0.11492168,9.797073
172060815,3,0.0,0.1340753,9.797073
172060817,3,0.0,0.1340753,9.797073
172060819,3,0.0,0.1340753,9.797073
172060821,3,0.0,0.1340753,9.797073
172060823,3,0.0,0.1340753,9.797073
172060825,3,0.0,0.1340753,9.797073
172060827,3,0.0,0.1340753,9.797073
172060829,3,0.0,0.1340753,9.797073
172060831,3,0.019153614,0.1340753,9.797073
172060833,3,0.02873042,0.1340753,9.797073
172060835,3,0.02873042,0.1340753,9.787497
172060837,3,0.02873042,0.1340753,9.787497
172060839,3,0.02873042,0.1436521,9.797073
172060841,3,0.02873042,0.1436521,9.797073
172060843,3,0.038307227,0.1436521,9.797073
172060845,3,0.038307227,0.1436521,9.797073
172060847,3,0.038307227,0.1436521,9.797073
172060849,3,0.038307227,0.15322891,9.797073
172060851,3,0.038307227,0.15322891,9.797073
172060853,3,0.038307227,0.15322891,9.797073
172060855,3,0.038307227,0.15322891,9.797073
172060857,3,0.038307227,0.15322891,9.797073
172060859,3,0.038307227,0.15322891,9.797073
172060861,3,0.038307227,0.15322891,9.797073
172060863,3,0.038307227,0.15322891,9.797073
172060865,3,0.038307227,0.1436521,9.797073
172060867,3,0.038307227,0.12449849,9.797073
172060869,3,0.038307227,0.11492168,9.797073
172060871,3,0.038307227,0.10534488,9.797073
172060873,3,0.038307227,0.10534488,9.797073
172060875,3,0.038307227,0.10534488,9.797073
172060877,3,0.038307227,0.10534488,9.797073
172060879,3,0.038307227,0.10534488,9.80665
172060881,3,0.038307227,0.10534488,9.80665
172060883,3,0.038307227,0.10534488,9.80665
172060885,3,0.038307227,0.10534488,9.80665
172060887,3,0.038307227,0.10534488,9.797073
172060889,3,0.038307227,0.10534488,9.77792
172060891,3,0.038307227,0.10534488,9.77792
172060893,3,0.038307227,0.10534488,9.77792
172060895,3,0.047884032,0.10534488,9.77792
172060897,3,0.047884032,0.10534488,9.787497
172060899,3,0.047884032,0.10534488,9.787497
172060901,3,0.047884032,0.12449849,9.80665
172060903,3,0.047884032,0.12449849,9.80665
172060905,3,0.06703765,0.12449849,9.80665
172060907,3,0.06703765,0.12449849,9.80665
172060909,3,0.06703765,0.1340753,9.80665
172060911,3,0.06703765,0.1340753,9.80665
172060913,3,0.05746084,0.1436521,9.80665
172060915,3,0.047884032,0.15322891,9.797073
172060917,3,0.047884032,0.16280572,9.797073
172060919,3,0.038307227,0.16280572,9.797073
172060921,3,0.038307227,0.16280572,9.797073
172060923,3,0.02873042,0.16280572,9.797073
172060925,3,0.019153614,0.16280572,9.797073
172060927,3,0.0,0.16280572,9.797073
172060929,3,0.0,0.16280572,9.797073
172060931,3,0.0,0.16280572,9.797073
172060933,3,0.0,0.16280572,9.797073
172060935,3,0.0,0.16280572,9.787497
172060937,3,0.0,0.16280572,9.787497
172060939,3,0.019153614,0.16280572,9.77792
172060941,3,0.038307227,0.16280572,9.77792
172060943,3,0.038307227,0.16280572,9.77792
172060945,3,0.038307227,0.17238252,9.77792
172060947,3,0.038307227,0.17238252,9.787497
172060949,3,0.02873042,0.16280572,9.787497
172060951,3,0.02873042,0.1436521,9.787497
172060953,3,0.02873042,0.1436521,9.797073
172060955,3,0.02873042,0.1436521,9.797073
172060957,3,0.02873042,0.1340753,9.80665
172060959,3,0.019153614,0.1340753,9.80665
172060961,3,0.0,0.1340753,9.80665
172060963,3,0.0,0.11492168,9.80665
172060965,3,0.0,0.11492168,9.80665
172060967,3,0.0,0.11492168,9.80665
172060969,3,0.0,0.11492168,9.80665
172060971,3,0.0,0.11492168,9.80665
172060973,3,0.0,0.10534488,9.80665
172060975,3,0.0,0.10534488,9.80665
172060977,3,0.0,0.10534488,9.80665
172060979,3,0.0,0.10534488,9.80665
172060981,3,0.0,0.10534488,9.80665
172060983,3,0.0,0.10534488,9.80665
172060985,3,0.0,0.095768064,9.80665
172060987,3,0.0,0.095768064,9.80665
172060989,3,0.0,0.095768064,9.80665
172060991,3,0.0,0.095768064,9.816227
172060993,3,0.0,0.095768064,9.816227
172060995,3,0.0,0.095768064,9.825804
172060997,3,0.0,0.095768064,9.825804
172060999,3,-0.009576807,0.095768064,9.825804
172061001,3,-0.009576807,0.095768064,9.825804
172061003,3,-0.009576807,0.095768064,9.825804
172061005,3,-0.009576807,0.095768064,9.825804
172061007,3,-0.009576807,0.095768064,9.825804
172061009,3,-0.009576807,0.095768064,9.825804
172061011,3,-0.009576807,0.076614454,9.825804
172061013,3,0.0,0.06703765,9.825804
172061015,3,0.0,0.06703765,9.825804
172061017,3,0.0,0.08619126,9.825804
172061019,3,0.0,0.08619126,9.825804
172061021,3,0.0,0.08619126,9.825804
172061023,3,0.0,0.095768064,9.825804
172061025,3,0.0,0.095768064,9.825804
172061027,3,0.0,0.10534488,9.80665
172061029,3,0.0,0.10534488,9.80665
172061031,3,0.0,0.10534488,9.797073
172061033,3,0.0,0.10534488,9.797073
172061035,3,0.0,0.10534488,9.797073
172061037,3,0.0,0.10534488,9.797073
172061039,3,0.0,0.10534488,9.797073
172061041,3,0.0,0.10534488,9.797073
172061043,3,0.0,0.10534488,9.797073
172061045,3,0.0,0.10534488,9.797073
172061047,3,0.0,0.10534488,9.797073
172061049,3,0.0,0.11492168,9.797073
172061051,3,0.0,0.12449849,9.797073
172061053,3,0.0,0.12449849,9.797073
172061055,3,0.0,0.12449849,9.797073
172061057,3,0.0,0.1340753,9.797073
172061059,3,0.0,0.1340753,9.797073
172061061,3,0.0,0.1340753,9.797073
172061063,3,0.019153614,0.1340753,9.797073
172061065,3,0.019153614,0.1340753,9.797073
172061067,3,0.02873042,0.1340753,9.797073
172061069,3,0.02873042,0.1340753,9.787497
172061071,3,0.02873042,0.1340753,9.77792
172061073,3,0.02873042,0.1340753,9.77792
172061075,3,0.02873042,0.1340753,9.77792
172061077,3,0.02873042,0.1340753,9.77792
172061079,3,0.02873042,0.1340753,9.77792
172061081,3,0.02873042,0.1340753,9.77792
172061083,3,0.02873042,0.1340753,9.787497
172061085,3,0.019153614,0.12449849,9.797073
172061087,3,0.019153614,0.10534488,9.80665
172061089,3,0.009576807,0.10534488,9.80665
172061091,3,0.0,0.10534488,9.80665
172061093,3,0.0,0.10534488,9.80665
172061095,3,0.0,0.10534488,9.80665
172061097,3,0.0,0.095768064,9.80665
172061099,3,0.0,0.095768064,9.80665
172061101,3,0.0,0.095768064,9.797073
172061103,3,0.0,0.095768064,9.787497
172061105,3,0.0,0.08619126,9.787497
172061107,3,0.0,0.08619126,9.787497
172061109,3,0.0,0.08619126,9.787497
172061111,3,0.0,0.08619126,9.787497
172061113,3,0.0,0.076614454,9.787497
172061115,3,0.0,0.06703765,9.787497
172061117,3,0.0,0.06703765,9.797073
172061119,3,0.0,0.06703765,9.797073
172061121,3,0.0,0.06703765,9.797073
172061123,3,-0.009576807,0.06703765,9.797073
172061125,3,-0.009576807,0.076614454,9.797073
172061127,3,-0.009576807,0.10534488,9.797073
172061129,3,-0.009576807,0.10534488,9.797073
172061131,3,-0.009576807,0.10534488,9.797073
172061133,3,0.0,0.10534488,9.77792
172061135,3,0.0,0.11492168,9.77792
172061137,3,0.0,0.12449849,9.77792
172061139,3,0.0,0.12449849,9.77792
172061141,3,0.0,0.11492168,9.77792
172061143,3,0.0,0.11492168,9.77792
172061145,3,0.0,0.11492168,9.787497
172061147,3,0.0,0.11492168,9.797073
172061149,3,0.0,0.12449849,9.797073
172061151,3,0.0,0.12449849,9.797073
172061153,3,0.0,0.12449849,9.797073
172061155,3,0.0,0.12449849,9.797073
172061157,3,0.0,0.1340753,9.797073
172061159,3,0.0,0.1340753,9.787497
172061161,3,0.0,0.1436521,9.77792
172061163,3,0.0,0.1436521,9.77792
172061165,3,0.0,0.1436521,9.77792
172061167,3,0.0,0.12449849,9.768343
172061169,3,0.0,0.11492168,9.768343
172061171,3,0.0,0.11492168,9.77792
172061173,3,0.0,0.11492168,9.77792
172061175,3,0.0,0.11492168,9.797073
172061177,3,0.0,0.10534488,9.797073
172061179,3,0.0,0.10534488,9.797073
172061181,3,0.0,0.10534488,9.797073
172061183,3,0.0,0.10534488,9.797073
172061185,3,0.0,0.095768064,9.797073
172061187,3,0.0,0.095768064,9.797073
172061189,3,0.0,0.095768064,9.797073
172061191,3,0.0,0.095768064,9.797073
172061193,3,0.0,0.095768064,9.797073
172061195,3,0.0,0.095768064,9.797073
172061197,3,0.0,0.095768064,9.797073
172061199,3,0.0,0.095768064,9.797073
172061201,3,0.0,0.08619126,9.797073
172061203,3,0.0,0.08619126,9.797073
172061205,3,0.0,0.08619126,9.797073
172061207,3,0.0,0.08619126,9.797073
172061209,3,0.0,0.08619126,9.797073
172061211,3,0.0,0.08619126,9.797073
172061213,3,0.0,0.076614454,9.797073
172061215,3,0.0,0.05746084,9.797073
172061217,3,0.0,0.05746084,9.797073
172061219,3,0.0,0.05746084,9.797073
172061221,3,0.0,0.05746084,9.80665
172061223,3,0.0,0.05746084,9.80665
172061225,3,0.0,0.05746084,9.80665
172061227,3,0.0,0.05746084,9.80665
172061229,3,0.0,0.047884032,9.80665
172061231,3,0.0,0.047884032,9.80665
172061233,3,0.0,0.047884032,9.797073
172061235,3,0.0,0.047884032,9.797073
172061237,3,0.0,0.05746084,9.797073
172061239,3,0.0,0.05746084,9.797073
172061241,3,0.0,0.05746084,9.797073
172061243,3,0.0,0.05746084,9.797073
172061245,3,0.0,0.05746084,9.797073
172061247,3,0.0,0.05746084,9.797073
172061249,3,0.0,0.05746084,9.797073
172061251,3,0.0,0.05746084,9.797073
172061253,3,0.0,0.05746084,9.797073
172061255,3,0.0,0.05746084,9.797073
172061257,3,0.0,0.076614454,9.797073
172061259,3,0.0,0.08619126,9.787497
172061261,3,0.0,0.08619126,9.77792
172061263,3,0.0,0.08619126,9.77792
172061265,3,0.0,0.095768064,9.77792
172061267,3,0.0,0.095768064,9.77792
172061269,3,0.0,0.095768064,9.77792
172061271,3,0.0,0.095768064,9.77792
172061273,3,0.0,0.095768064,9.77792
172061275,3,0.0,0.095768064,9.77792
172061277,3,0.0,0.095768064,9.77792
172061279,3,0.0,0.095768064,9.77792
172061281,3,0.0,0.095768064,9.77792
172061283,3,0.0,0.095768064,9.77792
172061285,3,0.0,0.095768064,9.77792
172061287,3,0.0,0.095768064,9.77792
172061289,3,0.0,0.095768064,9.77792
172061291,3,0.0,0.095768064,9.77792
172061293,3,0.0,0.095768064,9.77792
172061295,3,0.0,0.095768064,9.77792
172061297,3,0.0,0.095768064,9.77792
172061299,3,0.0,0.095768064,9.77792
172061301,3,0.0,0.095768064,9.77792
172061303,3,0.0,0.076614454,9.77792
172061305,3,0.0,0.08619126,9.77792
172061307,3,0.0,0.08619126,9.77792
172061309,3,0.0,0.08619126,9.77792
172061311,3,0.0,0.095768064,9.77792
172061313,3,0.0,0.095768064,9.77792
172061315,3,0.0,0.095768064,9.787497
172061317,3,0.0,0.095768064,9.797073
172061319,3,0.0,0.095768064,9.80665
172061321,3,0.0,0.095768064,9.80665
172061323,3,0.0,0.095768064,9.80665
172061325,3,0.0,0.095768064,9.80665
172061327,3,0.0,0.095768064,9.80665
172061329,3,0.0,0.095768064,9.80665
172061331,3,0.0,0.095768064,9.797073
172061333,3,0.0,0.095768064,9.787497
172061335,3,0.0,0.095768064,9.77792
172061337,3,0.0,0.095768064,9.768343
172061339,3,0.0,0.095768064,9.768343
172061341,3,0.0,0.095768064,9.77792
172061343,3,0.0,0.095768064,9.77792
172061345,3,0.0,0.095768064,9.787497
172061347,3,0.0,0.10534488,9.787497
172061349,3,0.0,0.095768064,9.787497
172061351,3,0.0,0.06703765,9.797073
172061353,3,0.0,0.06703765,9.797073
172061355,3,0.0,0.06703765,9.797073
172061357,3,0.0,0.06703765,9.797073
172061359,3,0.0,0.06703765,9.797073
172061361,3,0.0,0.06703765,9.797073
172061363,3,0.0,0.06703765,9.797073
172061365,3,0.0,0.05746084,9.797073
172061367,3,0.0,0.05746084,9.797073
172061369,3,0.0,0.047884032,9.797073
172061371,3,0.0,0.047884032,9.797073
172061373,3,0.0,0.047884032,9.80665
172061375,3,0.0,0.038307227,9.816227
172061377,3,0.0,0.038307227,9.816227
172061379,3,0.0,0.038307227,9.816227
172061381,3,0.0,0.038307227,9.816227
172061383,3,0.0,0.038307227,9.816227
172061385,3,0.0,0.038307227,9.816227
172061387,3,0.0,0.038307227,9.797073
172061389,3,0.0,0.038307227,9.797073
172061391,3,0.0,0.038307227,9.787497
172061393,3,0.0,0.05746084,9.768343
172061395,3,-0.009576807,0.05746084,9.768343
172061397,3,0.0,0.05746084,9.768343
172061399,3,0.0,0.05746084,9.768343
172061401,3,0.0,0.06703765,9.77792
172061403,3,0.0,0.06703765,9.797073
172061405,3,0.0,0.06703765,9.80665
172061407,3,-0.009576807,0.06703765,9.80665
172061409,3,-0.019153614,0.06703765,9.80665
172061411,3,-0.019153614,0.06703765,9.80665
172061413,3,-0.019153614,0.06703765,9.80665
172061415,3,-0.019153614,0.076614454,9.80665
172061417,3,-0.019153614,0.076614454,9.80665
172061419,3,-0.019153614,0.08619126,9.797073
172061421,3,-0.019153614,0.08619126,9.77792
172061423,3,-0.019153614,0.08619126,9.768343
172061425,3,-0.009576807,0.08619126,9.758766
172061427,3,-0.009576807,0.08619126,9.768343
172061429,3,0.0,0.08619126,9.768343
172061431,3,0.0,0.095768064,9.768343
172061433,3,0.0,0.095768064,9.787497
172061435,3,0.0,0.095768064,9.787497
172061437,3,0.0,0.095768064,9.787497
172061439,3,0.0,0.095768064,9.80665
172061441,3,0.0,0.095768064,9.80665
172061443,3,0.0,0.095768064,9.80665
172061445,3,0.0,0.08619126,9.80665
172061447,3,0.0,0.08619126,9.80665
172061449,3,0.0,0.08619126,9.80665
172061451,3,0.0,0.08619126,9.80665
172061453,3,0.0,0.08619126,9.80665
172061455,3,0.0,0.08619126,9.787497
172061457,3,0.0,0.08619126,9.787497
172061459,3,0.0,0.08619126,9.787497
172061461,3,0.0,0.08619126,9.797073
172061463,3,0.0,0.08619126,9.797073
172061465,3,0.0,0.06703765,9.797073
172061467,3,0.0,0.06703765,9.797073
172061469,3,0.0,0.06703765,9.797073
172061471,3,0.0,0.06703765,9.797073
172061473,3,0.0,0.06703765,9.797073
172061475,3,0.0,0.05746084,9.797073
172061477,3,0.0,0.05746084,9.797073
172061479,3,0.0,0.05746084,9.797073
172061481,3,0.0,0.05746084,9.797073
172061483,3,0.0,0.05746084,9.787497
172061485,3,0.0,0.05746084,9.787497
172061487,3,0.0,0.06703765,9.787497
172061489,3,0.0,0.076614454,9.787497
172061491,3,0.0,0.076614454,9.787497
172061493,3,0.0,0.076614454,9.797073
172061495,3,0.0,0.05746084,9.797073
172061497,3,0.0,0.047884032,9.797073
172061499,3,0.0,0.06703765,9.80665
172061501,3,0.0,0.06703765,9.80665
172061503,3,0.0,0.06703765,9.80665
172061505,3,-0.009576807,0.06703765,9.80665
172061507,3,-0.009576807,0.06703765,9.797073
172061509,3,-0.009576807,0.06703765,9.797073
172061511,3,-0.009576807,0.06703765,9.797073
172061513,3,-0.009576807,0.05746084,9.797073
172061515,3,0.0,0.05746084,9.797073
172061517,3,-0.009576807,0.05746084,9.797073
172061519,3,-0.019153614,0.05746084,9.797073
172061521,3,-0.019153614,0.05746084,9.797073
172061523,3,-0.019153614,0.05746084,9.797073
172061525,3,-0.009576807,0.038307227,9.80665
172061527,3,-0.009576807,0.038307227,9.816227
172061529,3,-0.009576807,0.02873042,9.825804
172061531,3,-0.009576807,0.02873042,9.825804
172061533,3,0.0,0.02873042,9.825804
172061535,3,-0.009576807,0.02873042,9.816227
172061537,3,-0.019153614,0.047884032,9.80665
172061539,3,-0.019153614,0.047884032,9.787497
172061541,3,-0.019153614,0.047884032,9.787497
172061543,3,-0.02873042,0.047884032,9.787497
172061545,3,-0.02873042,0.06703765,9.787497
172061547,3,-0.009576807,0.08619126,9.787497
172061549,3,-0.009576807,0.08619126,9.787497
172061551,3,-0.009576807,0.095768064,9.787497
172061553,3,-0.009576807,0.095768064,9.787497
172061555,3,-0.009576807,0.095768064,9.787497
172061557,3,0.0,0.095768064,9.77792
172061559,3,0.0,0.095768064,9.77792
172061561,3,0.0,0.10534488,9.768343
172061563,3,0.0,0.10534488,9.768343
172061565,3,0.0,0.10534488,9.768343
172061567,3,-0.009576807,0.11492168,9.768343
172061569,3,-0.019153614,0.11492168,9.768343
172061571,3,-0.019153614,0.11492168,9.768343
172061573,3,-0.019153614,0.10534488,9.768343
172061575,3,-0.019153614,0.10534488,9.77792
172061577,3,-0.019153614,0.10534488,9.787497
172061579,3,-0.019153614,0.10534488,9.787497
172061581,3,-0.019153614,0.095768064,9.787497
172061583,3,-0.019153614,0.08619126,9.787497
172061585,3,-0.019153614,0.08619126,9.787497
172061587,3,-0.009576807,0.08619126,9.787497
172061589,3,-0.009576807,0.076614454,9.787497
172061591,3,-0.009576807,0.076614454,9.787497
172061593,3,-0.019153614,0.06703765,9.787497
172061595,3,-0.02873042,0.06703765,9.787497
172061597,3,-0.02873042,0.06703765,9.787497
172061599,3,-0.02873042,0.05746084,9.797073
172061601,3,-0.02873042,0.038307227,9.797073
172061603,3,-0.02873042,0.019153614,9.797073
172061605,3,-0.009576807,0.019153614,9.797073
172061607,3,-0.009576807,0.019153614,9.797073
172061609,3,0.0,0.009576807,9.797073
172061611,3,-0.009576807,0.0,9.797073
172061613,3,-0.009576807,0.019153614,9.80665
172061615,3,-0.009576807,0.019153614,9.80665
172061617,3,0.0,0.019153614,9.80665
172061619,3,0.0,0.019153614,9.80665
172061621,3,0.0,0.019153614,9.80665
172061623,3,0.0,0.02873042,9.80665
172061625,3,-0.009576807,0.02873042,9.80665
172061627,3,-0.019153614,0.038307227,9.80665
172061629,3,-0.02873042,0.038307227,9.80665
172061631,3,-0.02873042,0.047884032,9.787497
172061633,3,-0.02873042,0.05746084,9.787497
172061635,3,-0.02873042,0.05746084,9.787497
172061637,3,-0.02873042,0.05746084,9.787497
172061639,3,-0.02873042,0.05746084,9.787497
172061641,3,-0.02873042,0.076614454,9.787497
172061643,3,-0.02873042,0.076614454,9.787497
172061645,3,-0.02873042,0.076614454,9.787497
172061647,3,-0.02873042,0.076614454,9.787497
172061649,3,-0.02873042,0.076614454,9.787497
172061651,3,-0.02873042,0.076614454,9.787497
172061653,3,-0.019153614,0.076614454,9.787497
172061655,3,-0.019153614,0.076614454,9.787497
172061657,3,-0.02873042,0.076614454,9.787497
172061659,3,-0.02873042,0.076614454,9.787497
172061661,3,-0.02873042,0.06703765,9.787497
172061663,3,-0.02873042,0.06703765,9.787497
172061665,3,-0.02873042,0.06703765,9.787497
172061667,3,-0.019153614,0.06703765,9.787497
172061669,3,-0.009576807,0.06703765,9.787497
172061671,3,-0.009576807,0.06703765,9.797073
172061673,3,-0.009576807,0.06703765,9.80665
172061675,3,-0.009576807,0.06703765,9.80665
172061677,3,0.0,0.06703765,9.80665
172061679,3,0.0,0.06703765,9.80665
172061681,3,-0.009576807,0.06703765,9.80665
172061683,3,-0.009576807,0.05746084,9.80665
172061685,3,-0.009576807,0.05746084,9.787497
172061687,3,-0.009576807,0.05746084,9.77792
172061689,3,-0.019153614,0.06703765,9.77792
172061691,3,-0.02873042,0.06703765,9.77792
172061693,3,-0.02873042,0.06703765,9.77792
172061695,3,-0.02873042,0.06703765,9.77792
172061697,3,-0.02873042,0.06703765,9.77792
172061699,3,-0.02873042,0.06703765,9.787497
172061701,3,-0.02873042,0.076614454,9.797073
172061703,3,-0.02873042,0.076614454,9.816227
172061705,3,-0.02873042,0.076614454,9.816227
172061707,3,-0.02873042,0.076614454,9.816227
172061709,3,-0.02873042,0.076614454,9.816227
172061711,3,-0.02873042,0.076614454,9.816227
172061713,3,-0.02873042,0.05746084,9.80665
172061715,3,-0.02873042,0.05746084,9.797073
172061717,3,-0.02873042,0.05746084,9.797073
172061719,3,-0.038307227,0.05746084,9.797073
172061721,3,-0.047884032,0.05746084,9.797073
172061723,3,-0.047884032,0.05746084,9.797073
172061725,3,-0.047884032,0.047884032,9.797073
172061727,3,-0.047884032,0.02873042,9.797073
172061729,3,-0.047884032,0.019153614,9.797073
172061731,3,-0.047884032,0.019153614,9.797073
172061733,3,-0.038307227,0.019153614,9.797073
172061735,3,-0.019153614,0.019153614,9.797073
172061737,3,-0.019153614,0.019153614,9.797073
172061739,3,-0.019153614,0.038307227,9.797073
172061741,3,-0.019153614,0.047884032,9.797073
172061743,3,-0.019153614,0.047884032,9.797073
172061745,3,-0.019153614,0.047884032,9.797073
172061747,3,-0.019153614,0.047884032,9.797073
172061749,3,-0.019153614,0.047884032,9.797073
172061751,3,-0.019153614,0.047884032,9.80665
172061753,3,-0.019153614,0.047884032,9.80665
172061755,3,-0.019153614,0.047884032,9.80665
172061757,3,-0.019153614,0.047884032,9.80665
172061759,3,-0.009576807,0.05746084,9.80665
